KØN,ALDER1,UDDANNELSE,VARTILBAGE,TID,INDHOLD
Kvinder,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2012:2014,11
Kvinder,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2013:2015,8
Kvinder,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2014:2016,8
Kvinder,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2015:2017,11
Kvinder,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2016:2018,16
Kvinder,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2017:2019,15
Kvinder,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2018:2020,14
Kvinder,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2019:2021,15
Kvinder,35-39 år,Uoplyst uddannelse,I løbet af 6 måneder,2020:2022,29
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,3
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,5
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,6
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,6
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,7
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,5
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,9
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,8
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,3
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,10
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,12
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,13
Kvinder,35-39 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,17
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2008:2010,6
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2009:2011,8
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2010:2012,10
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2011:2013,11
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2012:2014,2
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2013:2015,6
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2014:2016,10
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2015:2017,10
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2016:2018,8
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2017:2019,11
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2018:2020,13
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2019:2021,17
Kvinder,35-39 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2020:2022,24
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2008:2010,1326
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2009:2011,1353
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2010:2012,1292
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2011:2013,1358
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2012:2014,1304
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2013:2015,1270
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2014:2016,1387
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2015:2017,1271
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2016:2018,1184
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2017:2019,1001
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2018:2020,977
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2019:2021,1044
Kvinder,40-49 år,Grundskole,Ingen tilbagefald,2020:2022,1173
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2008:2010,143
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2009:2011,150
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2010:2012,145
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2011:2013,193
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2012:2014,188
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2013:2015,193
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2014:2016,189
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2015:2017,185
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2016:2018,144
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2017:2019,150
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2018:2020,171
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2019:2021,193
Kvinder,40-49 år,Grundskole,I løbet af 6 måneder,2020:2022,181
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2008:2010,116
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2009:2011,105
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2010:2012,110
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2011:2013,109
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2012:2014,110
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2013:2015,119
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2014:2016,129
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2015:2017,99
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2016:2018,110
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2017:2019,104
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2018:2020,97
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2019:2021,121
Kvinder,40-49 år,Grundskole,Efter 6 måneder og indenfor 1 år,2020:2022,119
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2008:2010,127
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2009:2011,140
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2010:2012,158
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2011:2013,141
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2012:2014,146
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2013:2015,161
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2014:2016,139
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2015:2017,156
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2016:2018,130
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2017:2019,121
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2018:2020,123
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2019:2021,130
Kvinder,40-49 år,Grundskole,Efter 1 år og indenfor 2 år,2020:2022,164
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2008:2010,380
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2009:2011,423
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2010:2012,449
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2011:2013,494
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2012:2014,497
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2013:2015,442
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2014:2016,498
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2015:2017,494
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2016:2018,416
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2017:2019,369
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2018:2020,341
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2019:2021,337
Kvinder,40-49 år,Gymnasial uddannelse,Ingen tilbagefald,2020:2022,403
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2008:2010,11
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2009:2011,17
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2010:2012,16
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2011:2013,30
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2012:2014,25
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2013:2015,34
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2014:2016,29
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2015:2017,48
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2016:2018,32
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2017:2019,27
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2018:2020,21
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2019:2021,40
Kvinder,40-49 år,Gymnasial uddannelse,I løbet af 6 måneder,2020:2022,41
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,18
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,8
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,19
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,22
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,26
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,32
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,21
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,27
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,22
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,14
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,22
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,22
Kvinder,40-49 år,Gymnasial uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,32
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2008:2010,29
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2009:2011,45
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2010:2012,27
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2011:2013,32
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2012:2014,37
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2013:2015,35
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2014:2016,33
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2015:2017,32
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2016:2018,34
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2017:2019,31
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2018:2020,18
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2019:2021,28
Kvinder,40-49 år,Gymnasial uddannelse,Efter 1 år og indenfor 2 år,2020:2022,35
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2008:2010,2279
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2009:2011,2403
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2010:2012,2754
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2011:2013,2806
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2012:2014,2655
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2013:2015,2886
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2014:2016,2783
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2015:2017,2721
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2016:2018,2606
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2017:2019,2203
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2018:2020,1911
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2019:2021,2040
Kvinder,40-49 år,Erhvervsuddannelse,Ingen tilbagefald,2020:2022,2379
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2008:2010,103
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2009:2011,105
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2010:2012,136
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2011:2013,135
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2012:2014,118
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2013:2015,143
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2014:2016,156
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2015:2017,131
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2016:2018,111
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2017:2019,106
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2018:2020,110
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2019:2021,123
Kvinder,40-49 år,Erhvervsuddannelse,I løbet af 6 måneder,2020:2022,129
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,77
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,96
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,95
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,130
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,117
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,114
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,124
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,124
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,113
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,98
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,95
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,102
Kvinder,40-49 år,Erhvervsuddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,144
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2008:2010,138
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2009:2011,142
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2010:2012,154
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2011:2013,160
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2012:2014,195
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2013:2015,176
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2014:2016,198
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2015:2017,185
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2016:2018,165
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2017:2019,153
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2018:2020,134
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2019:2021,173
Kvinder,40-49 år,Erhvervsuddannelse,Efter 1 år og indenfor 2 år,2020:2022,170
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2008:2010,2120
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2009:2011,2304
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2010:2012,2495
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2011:2013,2730
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2012:2014,2771
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2013:2015,3042
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2014:2016,3199
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2015:2017,3339
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2016:2018,3143
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2017:2019,2799
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2018:2020,2356
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2019:2021,2662
Kvinder,40-49 år,Videregående uddannelse,Ingen tilbagefald,2020:2022,3019
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2008:2010,68
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2009:2011,56
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2010:2012,114
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2011:2013,108
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2012:2014,112
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2013:2015,132
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2014:2016,114
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2015:2017,126
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2016:2018,97
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2017:2019,94
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2018:2020,88
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2019:2021,98
Kvinder,40-49 år,Videregående uddannelse,I løbet af 6 måneder,2020:2022,113
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,78
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,79
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,86
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,75
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,91
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,121
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,131
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,92
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,107
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,79
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,78
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,89
Kvinder,40-49 år,Videregående uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,107
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2008:2010,106
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2009:2011,147
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2010:2012,161
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2011:2013,162
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2012:2014,190
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2013:2015,203
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2014:2016,202
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2015:2017,181
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2016:2018,168
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2017:2019,169
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2018:2020,142
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2019:2021,174
Kvinder,40-49 år,Videregående uddannelse,Efter 1 år og indenfor 2 år,2020:2022,204
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2008:2010,127
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2009:2011,135
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2010:2012,158
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2011:2013,171
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2012:2014,176
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2013:2015,159
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2014:2016,179
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2015:2017,218
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2016:2018,197
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2017:2019,213
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2018:2020,205
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2019:2021,267
Kvinder,40-49 år,Uoplyst uddannelse,Ingen tilbagefald,2020:2022,324
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2008:2010,15
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2009:2011,15
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2010:2012,17
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2011:2013,20
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2012:2014,17
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2013:2015,22
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2014:2016,25
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2015:2017,14
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2016:2018,13
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2017:2019,14
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2018:2020,14
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2019:2021,26
Kvinder,40-49 år,Uoplyst uddannelse,I løbet af 6 måneder,2020:2022,22
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2008:2010,7
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2009:2011,11
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2010:2012,11
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2011:2013,14
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2012:2014,11
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2013:2015,13
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2014:2016,10
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2015:2017,13
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2016:2018,8
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2017:2019,9
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2018:2020,15
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2019:2021,17
Kvinder,40-49 år,Uoplyst uddannelse,Efter 6 måneder og indenfor 1 år,2020:2022,19
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2008:2010,9
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2009:2011,12
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2010:2012,13
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2011:2013,15
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2012:2014,18
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2013:2015,19
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2014:2016,19
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2015:2017,18
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2016:2018,13
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2017:2019,12
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2018:2020,16
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2019:2021,21
Kvinder,40-49 år,Uoplyst uddannelse,Efter 1 år og indenfor 2 år,2020:2022,31
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2008:2010,914
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2009:2011,933
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2010:2012,1039
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2011:2013,1052
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2012:2014,1144
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2013:2015,1122
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2014:2016,1196
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2015:2017,1150
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2016:2018,1108
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2017:2019,990
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2018:2020,897
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2019:2021,959
Kvinder,50-59 år,Grundskole,Ingen tilbagefald,2020:2022,1047
