OMRÅDE,KØN,ALDER,HERKOMST1,TID,INDHOLD
Rebild,Mænd,30-49 år,Personer med udenlandsk oprindelse,2018,14
Rebild,Mænd,30-49 år,Personer med udenlandsk oprindelse,2019,14
Rebild,Mænd,30-49 år,Personer med udenlandsk oprindelse,2020,22
Rebild,Mænd,30-49 år,Personer med udenlandsk oprindelse,2021,29
Rebild,Mænd,30-49 år,Personer med udenlandsk oprindelse,2022,27
Rebild,Mænd,30-49 år,Personer med udenlandsk oprindelse,2023,33
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2005,109
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2006,145
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2007,122
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2008,121
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2009,107
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2010,132
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2011,154
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2012,159
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2013,147
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2014,144
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2015,148
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2016,160
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2017,165
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2018,164
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2019,155
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2020,180
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2021,198
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2022,196
Rebild,Mænd,50-79 år,Personer med dansk oprindelse,2023,207
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2005,4
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2006,3
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2007,4
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2008,2
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2009,2
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2010,3
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2011,3
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2012,3
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2013,7
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2014,4
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2015,4
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2016,4
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2017,4
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2018,8
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2019,9
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2020,3
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2021,4
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2022,8
Rebild,Mænd,50-79 år,Personer med udenlandsk oprindelse,2023,9
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2005,34
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2006,29
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2007,27
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2008,17
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2009,30
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2010,22
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2011,30
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2012,27
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2013,30
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2014,34
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2015,29
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2016,26
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2017,32
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2018,40
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2019,31
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2020,35
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2021,45
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2022,50
Rebild,Kvinder,15-29 år,Personer med dansk oprindelse,2023,26
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2005,2
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2006,4
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2007,0
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2008,6
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2009,5
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2010,3
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2011,0
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2012,4
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2013,0
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2014,1
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2015,3
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2016,1
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2017,0
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2018,2
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2019,2
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2020,2
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2021,4
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2022,6
Rebild,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2023,7
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2005,86
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2006,80
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2007,96
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2008,75
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2009,66
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2010,66
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2011,92
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2012,85
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2013,66
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2014,84
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2015,67
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2016,75
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2017,65
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2018,70
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2019,63
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2020,90
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2021,69
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2022,65
Rebild,Kvinder,30-49 år,Personer med dansk oprindelse,2023,87
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2005,1
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2006,4
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2007,3
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2008,3
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2009,4
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2010,5
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2011,3
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2012,4
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2013,6
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2014,3
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2015,2
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2016,3
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2017,6
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2018,6
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2019,9
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2020,5
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2021,9
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2022,11
Rebild,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2023,7
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2005,25
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2006,37
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2007,27
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2008,31
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2009,29
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2010,29
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2011,40
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2012,38
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2013,39
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2014,48
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2015,40
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2016,52
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2017,51
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2018,59
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2019,44
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2020,65
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2021,57
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2022,50
Rebild,Kvinder,50-79 år,Personer med dansk oprindelse,2023,75
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2005,1
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2006,3
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2007,4
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2008,1
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2009,1
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2010,1
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2011,2
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2012,3
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2013,1
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2014,4
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2015,2
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2016,1
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2017,1
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2018,5
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2019,1
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2020,3
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2021,5
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2022,3
Rebild,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2023,4
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2005,329
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2006,328
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2007,294
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2008,253
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2009,255
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2010,254
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2011,275
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2012,290
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2013,253
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2014,267
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2015,260
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2016,313
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2017,308
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2018,338
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2019,341
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2020,382
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2021,355
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2022,364
Thisted,Mænd,15-29 år,Personer med dansk oprindelse,2023,315
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2005,20
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2006,19
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2007,17
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2008,18
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2009,21
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2010,31
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2011,34
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2012,32
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2013,26
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2014,23
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2015,26
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2016,28
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2017,40
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2018,29
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2019,34
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2020,41
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2021,57
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2022,37
Thisted,Mænd,15-29 år,Personer med udenlandsk oprindelse,2023,46
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2005,381
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2006,383
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2007,289
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2008,257
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2009,264
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2010,312
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2011,331
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2012,314
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2013,253
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2014,253
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2015,309
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2016,309
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2017,331
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2018,396
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2019,365
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2020,393
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2021,403
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2022,367
Thisted,Mænd,30-49 år,Personer med dansk oprindelse,2023,307
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2005,27
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2006,23
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2007,14
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2008,19
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2009,25
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2010,18
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2011,23
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2012,27
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2013,28
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2014,29
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2015,31
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2016,41
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2017,49
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2018,52
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2019,68
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2020,61
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2021,65
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2022,58
Thisted,Mænd,30-49 år,Personer med udenlandsk oprindelse,2023,60
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2005,203
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2006,235
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2007,173
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2008,172
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2009,156
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2010,222
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2011,218
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2012,219
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2013,208
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2014,220
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2015,254
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2016,292
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2017,322
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2018,390
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2019,369
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2020,418
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2021,408
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2022,342
Thisted,Mænd,50-79 år,Personer med dansk oprindelse,2023,306
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2005,6
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2006,10
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2007,7
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2008,3
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2009,4
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2010,11
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2011,12
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2012,8
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2013,7
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2014,12
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2015,13
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2016,13
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2017,22
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2018,30
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2019,21
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2020,27
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2021,28
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2022,32
Thisted,Mænd,50-79 år,Personer med udenlandsk oprindelse,2023,34
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2005,43
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2006,64
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2007,47
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2008,39
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2009,38
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2010,45
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2011,30
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2012,37
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2013,47
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2014,50
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2015,41
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2016,51
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2017,59
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2018,66
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2019,73
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2020,92
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2021,95
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2022,78
Thisted,Kvinder,15-29 år,Personer med dansk oprindelse,2023,68
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2005,2
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2006,3
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2007,2
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2008,4
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2009,4
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2010,2
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2011,5
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2012,4
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2013,8
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2014,5
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2015,5
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2016,10
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2017,6
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2018,6
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2019,11
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2020,8
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2021,9
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2022,12
Thisted,Kvinder,15-29 år,Personer med udenlandsk oprindelse,2023,10
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2005,114
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2006,157
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2007,82
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2008,87
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2009,87
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2010,92
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2011,77
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2012,93
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2013,86
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2014,69
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2015,87
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2016,124
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2017,114
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2018,121
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2019,124
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2020,150
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2021,133
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2022,119
Thisted,Kvinder,30-49 år,Personer med dansk oprindelse,2023,103
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2005,7
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2006,3
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2007,8
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2008,6
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2009,4
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2010,5
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2011,7
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2012,5
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2013,7
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2014,7
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2015,12
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2016,17
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2017,13
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2018,19
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2019,12
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2020,20
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2021,25
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2022,14
Thisted,Kvinder,30-49 år,Personer med udenlandsk oprindelse,2023,15
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2005,48
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2006,69
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2007,51
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2008,37
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2009,34
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2010,45
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2011,42
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2012,51
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2013,48
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2014,54
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2015,69
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2016,79
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2017,83
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2018,115
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2019,98
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2020,132
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2021,134
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2022,138
Thisted,Kvinder,50-79 år,Personer med dansk oprindelse,2023,97
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2005,2
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2006,3
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2007,3
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2008,0
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2009,0
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2010,0
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2011,3
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2012,4
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2013,4
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2014,1
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2015,4
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2016,5
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2017,11
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2018,8
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2019,9
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2020,10
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2021,7
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2022,6
Thisted,Kvinder,50-79 år,Personer med udenlandsk oprindelse,2023,10
